movie_id,title,genres,year,avg_rating,rating_count,tags,tmdb_id,tmdb_title,overview,runtime,release_date,tmdb_vote_average,tmdb_vote_count,director,cast_top3,tmdb_genres,poster_path,popularity
528,"Scout, The","['Comedy', 'Drama']",1994.0,2.333333333333333,3.0,,35233.0,The Scout,"When his star recruit botches a Major League Baseball debut, humiliated talent scout Al Percolo gets banished to rural Mexico, where he finds a potential gold mine in the arm of young phenom Steve Nebraska. Soon, the New York Yankees put a $55 million contract on the table—provided a psychiatrist can affirm Nebraska's mental stability.",101.0,1994-09-30,5.2,117.0,Michael Ritchie,Albert Brooks|Brendan Fraser|Dianne Wiest,Comedy,/a5b1k4wmZShLu1Fo19SzcOJKRlD.jpg,1.5227
529,Searching for Bobby Fischer,['Drama'],1993.0,3.875,40.0,['chess'],14291.0,Searching for Bobby Fischer,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,110.0,1993-08-13,7.1,628.0,Steven Zaillian,Max Pomeranc|Joe Mantegna|Joan Allen,Drama,/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg,2.37
531,"Secret Garden, The","['Children', 'Drama']",1993.0,3.25,24.0,['in netflix queue'],11236.0,The Secret Garden,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and forgotten. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",101.0,1993-08-13,7.4,965.0,Agnieszka Holland,Kate Maberly|Heydon Prowse|Andrew Knott,Drama|Family|Fantasy,/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg,2.5791
532,Serial Mom,"['Comedy', 'Crime', 'Horror']",1994.0,3.0,16.0,,11592.0,Serial Mom,"Beverly is the perfect happy homemaker, along with her doting husband and two children, but this nuclear family just might explode when her fascination with serial killers collides with her ever-so-proper code of ethics.",94.0,1994-04-13,6.7,756.0,John Waters,Kathleen Turner|Sam Waterston|Ricki Lake,Comedy|Crime,/vAZkFho9YdIXPmMdHMwr10Go2FF.jpg,2.8463
533,"Shadow, The","['Action', 'Adventure', 'Fantasy', 'Mystery']",1994.0,2.888888888888889,18.0,,8850.0,The Shadow,"Based on the 1930s comic strip, The Shadow is put up against his archenemy Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""the power to cloud men's minds"", The Shadow comes blazing to the rescue with explosive results.",108.0,1994-07-01,6.1,555.0,Russell Mulcahy,Alec Baldwin|John Lone|Penelope Ann Miller,Fantasy|Action|Crime,/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg,2.7583
534,Shadowlands,"['Drama', 'Romance']",1993.0,3.607142857142857,14.0,['c.s. lewis'],10445.0,Shadowlands,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham.",131.0,1993-12-25,6.9,302.0,Richard Attenborough,Anthony Hopkins|Debra Winger|Edward Hardwicke,Drama|Romance,/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg,1.5787
535,Short Cuts,['Drama'],1993.0,3.2666666666666666,15.0,['large cast'],695.0,Short Cuts,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",188.0,1993-10-01,7.2,666.0,Robert Altman,Andie MacDowell|Bruce Davison|Jack Lemmon,Drama|Comedy,/mbNTvbtWfV4soyErimDTdX67OAr.jpg,2.4651
536,"Simple Twist of Fate, A",['Drama'],1994.0,3.333333333333333,3.0,,43535.0,A Simple Twist of Fate,"When Michael McCann is thrown over by the woman he loves, he becomes something of a misanthrope and a miser, spending all of his spare money on collectible gold coins. Living in the same town is an affluent family with two sons: John and Tanny. Tanny's a wild boy, whom John cannot control, and one night he breaks into McCann's house, and steals the gold and disappears, which nearly confirms McCann's distrust of mankind. But then, a mysterious young woman dies in the snow outside McCann's house, and her small daughter makes her way to McCann's house and into McCann's life and heart.",106.0,1994-09-02,6.1,118.0,Gillies MacKinnon,Steve Martin|Gabriel Byrne|Laura Linney,Family|Comedy|Drama,/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg,1.1855
537,Sirens,['Drama'],1994.0,3.1666666666666665,12.0,,12519.0,Sirens,"In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",98.0,1994-03-04,5.6,164.0,John Duigan,Hugh Grant|Tara Fitzgerald|Sam Neill,Comedy|Drama,/bOUDHgOlxANs1KsYZEsLSjZBTkd.jpg,2.7623
538,Six Degrees of Separation,['Drama'],1993.0,3.583333333333333,12.0,['race'],23210.0,Six Degrees of Separation,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",112.0,1993-12-08,6.4,358.0,Fred Schepisi,Stockard Channing|Will Smith|Donald Sutherland,Mystery|Drama|Comedy,/bROsFCnsHr0e09M7VA0aCcNF432.jpg,6.0187
539,Sleepless in Seattle,"['Comedy', 'Drama', 'Romance']",1993.0,3.471698113207548,106.0,['empire state building'],858.0,Sleepless in Seattle,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Across the country, an engaged woman becomes convinced that they belong together, despite their never having met. Will their paths collide despite the odds?",105.0,1993-06-24,6.7,2549.0,Nora Ephron,Meg Ryan|Tom Hanks|Ross Malinger,Comedy|Drama|Romance,/jAXfku1u1uaLGh4cUmK0ESf1pPu.jpg,6.3521
540,Sliver,['Thriller'],1993.0,2.6666666666666665,18.0,['bad'],867.0,Sliver,"A woman moves into a Manhattan apartment, where she learns that the previous tenant's life ended under mysterious circumstances.",107.0,1993-05-21,5.6,782.0,Phillip Noyce,Sharon Stone|William Baldwin|Tom Berenger,Drama|Thriller,/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg,5.397
541,Blade Runner,"['Action', 'Sci-Fi', 'Thriller']",1982.0,4.100806451612903,124.0,"['androids', 'artificial intelligence', 'atmospheric', 'cyberpunk', 'dreamlike', 'existentialism', 'future', 'mindfuck', 'philip k. dick', 'philosophical', 'robots', 'sci-fi']",78.0,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",118.0,1982-06-25,7.9,14805.0,Ridley Scott,Harrison Ford|Rutger Hauer|Sean Young,Science Fiction|Drama|Thriller,/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,13.1517
542,Son in Law,"['Comedy', 'Drama', 'Romance']",1993.0,2.7857142857142856,14.0,,13203.0,Son in Law,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",95.0,1993-07-02,6.0,298.0,Steve Rash,Pauly Shore|Carla Gugino|Lane Smith,Comedy|Drama|Romance,/gj4afHL9bMQ18opZzMp77tlPkAq.jpg,2.2253
543,So I Married an Axe Murderer,"['Comedy', 'Romance', 'Thriller']",1993.0,3.317073170731707,41.0,['beat poetry'],10442.0,So I Married an Axe Murderer,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",93.0,1993-07-30,6.1,469.0,Thomas Schlamme,Mike Myers|Nancy Travis|Anthony LaPaglia,Comedy|Crime|Romance,/zQlpQDKDADKlgqfMs1E191ofDJU.jpg,2.194
544,Striking Distance,"['Action', 'Crime']",1993.0,2.4375,8.0,,11074.0,Striking Distance,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",102.0,1993-09-17,5.8,876.0,Rowdy Herrington,Bruce Willis|Sarah Jessica Parker|Dennis Farina,Crime|Action|Mystery|Thriller,/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg,2.5716
546,Super Mario Bros.,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",1993.0,2.0,21.0,,9607.0,Super Mario Bros.,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",105.0,1993-05-28,4.463,1419.0,Annabel Jankel,Bob Hoskins|John Leguizamo|Dennis Hopper,Adventure|Fantasy|Comedy|Family,/yt5bbMfKpg1nRr4k5edxs7tPK2m.jpg,4.5816
547,Surviving the Game,"['Action', 'Adventure', 'Thriller']",1994.0,3.25,2.0,,17585.0,Surviving the Game,"A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",96.0,1994-04-15,6.1,215.0,Ernest R. Dickerson,Rutger Hauer|Ice-T|Charles S. Dutton,Action|Thriller|Adventure|Crime|Drama,/wRtpJFGney5gqHmMb3JjT5WN3FH.jpg,2.2176
548,Terminal Velocity,"['Action', 'Mystery', 'Thriller']",1994.0,2.75,6.0,,9057.0,Terminal Velocity,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,102.0,1994-09-23,5.3,283.0,Deran Sarafian,Charlie Sheen|Nastassja Kinski|James Gandolfini,Action|Thriller,/r6H0J7uu9n6D6p5HoJz7jMD90eI.jpg,1.3456
549,Thirty-Two Short Films About Glenn Gould,"['Drama', 'Musical']",1993.0,4.5,2.0,,20967.0,Thirty Two Short Films About Glenn Gould,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",93.0,1993-11-26,7.0,47.0,François Girard,Colm Feore|Derek Keurvorst|Katya Ladan,Drama|Music,/3GTmkUpCb1uL7psLYqAHyIyld51.jpg,0.6677
550,Threesome,"['Comedy', 'Romance']",1994.0,3.4,5.0,,10635.0,Threesome,"At a sizable public college, high-minded student Eddy is forced to room with the slovenly Stuart, but the pair strike up a surprising friendship. When attractive co-ed Alex is assigned to live with the two male students because of her gender-neutral name, a roundabout love triangle ensues. Eddy secretly yearns for Stuart, who wants Alex, but she prefers Eddy. The complex situation leads to sexual experimentation and strained relationships.",93.0,1994-04-08,6.4,238.0,Andrew Fleming,Lara Flynn Boyle|Stephen Baldwin|Josh Charles,Comedy|Drama|Romance,/vR6qwjChOV4Z9940VA9chucNpne.jpg,2.0266
551,"Nightmare Before Christmas, The","['Animation', 'Children', 'Fantasy', 'Musical']",1993.0,3.553763440860215,93.0,"['christmas', 'halloween']",9479.0,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",76.0,1993-10-09,7.8,10233.0,Henry Selick,Danny Elfman|Chris Sarandon|Catherine O'Hara,Fantasy|Animation|Family,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,8.906
552,"Three Musketeers, The","['Action', 'Adventure', 'Comedy', 'Romance']",1993.0,3.262295081967213,61.0,['knights'],10057.0,The Three Musketeers,"D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",105.0,1993-11-11,6.4,1040.0,Stephen Herek,Chris O'Donnell|Kiefer Sutherland|Oliver Platt,Action|Adventure|Comedy|Romance,/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg,3.3863
553,Tombstone,"['Action', 'Drama', 'Western']",1993.0,3.815384615384616,65.0,,11969.0,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",130.0,1993-12-25,7.6,2400.0,George P. Cosmatos,Kurt Russell|Val Kilmer|Michael Biehn,Western|Action,/wGFCvylul8iEQhJOKfwZGGvXMzA.jpg,6.7328
555,True Romance,"['Crime', 'Thriller']",1993.0,3.8,65.0,,319.0,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",121.0,1993-09-09,7.5,3005.0,Tony Scott,Christian Slater|Patricia Arquette|Dennis Hopper,Action|Crime|Romance,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,4.8575
556,"War Room, The",['Documentary'],1993.0,3.333333333333333,6.0,['politics'],26408.0,The War Room,"A behind-the-scenes documentary about the Clinton for President campaign, focusing on the adventures of spin doctors James Carville and George Stephanopoulos.",96.0,1993-11-03,6.8,68.0,D. A. Pennebaker,James Carville|George Stephanopoulos|Heather Beckel,Documentary|History,/prfxsyG4SnlnqqulavCJ4RksFUA.jpg,0.8265
558,"Pagemaster, The","['Action', 'Adventure', 'Animation', 'Children', 'Fantasy']",1994.0,2.9375,8.0,,15139.0,The Pagemaster,"Rich knows a lot about accidents. So much so, he is scared to do anything that might endanger him, like riding his bike, or climbing into his treehouse. While in an old library, he is mystically transported into the unknown world of books, and he has to try and get home again.",75.0,1994-11-23,6.4,774.0,Pixote Hunt,Macaulay Culkin|Christopher Lloyd|Whoopi Goldberg,Family|Fantasy|Animation,/iIWUuCjN8VND7BDugvf45LveA6p.jpg,2.6239
562,Welcome to the Dollhouse,"['Comedy', 'Drama']",1995.0,3.5434782608695654,23.0,['adolescence'],11446.0,Welcome to the Dollhouse,An unattractive 7th grader struggles to cope with suburban life as the middle child with inattentive parents and bullies at school.,88.0,1996-03-22,7.1,496.0,Todd Solondz,Heather Matarazzo|Brendan Sexton III|Eric Mabius,Comedy|Drama,/fsMMOVto87pvUQyozOF9CaT9aMR.jpg,1.8482
563,Germinal,"['Drama', 'Romance']",1993.0,4.0,1.0,,51980.0,Germinal,"It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them.",160.0,1993-09-29,6.7,338.0,Claude Berri,Miou-Miou|Renaud|Jean Carmet,Drama|Romance,/cizv23RUxcpTrQt4kcOz7Sv6YJl.jpg,1.4122
564,Chasers,['Comedy'],1994.0,1.5,2.0,,24405.0,Chasers,"Military men Rock Reilly and Eddie Devane are tasked with taking a prisoner, blonde bombshell Toni Johnson, on what becomes an unforgettable road trip. Toni, an enlistee who's in trouble for deserting her unit, soon proves that she's craftier than most inmates.",102.0,1994-04-22,5.4,167.0,Dennis Hopper,Tom Berenger|William McNamara|Erika Eleniak,Comedy|Romance,/mEG6fTyTjsA1vzTTqCXsiJzjdQ5.jpg,2.0683
567,Kika,"['Comedy', 'Drama']",1993.0,2.0,3.0,,8223.0,Kika,"When American author Nicholas brings in a cosmetologist named Kika to prepare the corpse of his recently deceased son, she inadvertently revives the young man, then falls in love with him. Forces conspire against the couple, though, as Nicholas wants Kika for himself.",117.0,1993-10-29,6.4,316.0,Pedro Almodóvar,Verónica Forqué|Victoria Abril|Peter Coyote,Comedy|Drama,/jUEBKaMqcvrz0HHF8Cei8asjRWr.jpg,1.3066
568,Bhaji on the Beach,"['Comedy', 'Drama']",1993.0,3.5,2.0,,14587.0,Bhaji on the Beach,A group of South Asian women try but cannot escape their problems on a day trip to a British beach resort.,100.0,1993-09-11,5.2,28.0,Gurinder Chadha,Kim Vithana|Jimmi Harkishin|Sarita Khajuria,Comedy|Drama,/jq27h7iCkqwBP3Dd9DQnWdgfGGV.jpg,0.8332
569,Little Big League,"['Comedy', 'Drama']",1994.0,2.6666666666666665,6.0,,31504.0,Little Big League,"When the owner of the Minnesota Twins passes away, he bequeaths the team to his preteen grandson. The newly minted head honcho quickly appoints himself manager, causing unrest in an organization that struggles to take orders from a 12-year-old.",119.0,1994-06-29,5.9,114.0,Andrew Scheinman,Luke Edwards|Timothy Busfield|John Ashton,Comedy|Family,/ps0GapKs4vuV38XX6VUbTZm8QS6.jpg,2.0665
